Experiment_id,time_h,time_min,volume_l,air_flow_l_min,sampling_rate_l_min,acid_rate_l_min,base_rate_l_min,initial_biomass_g_l,initial_glucose_mol_l,initial_pH,initial_volume_l,glucose_mol_l,biomass_g_l,O2_l_mol,pH,OUR_mol_min,CER_mol_min,CO2_offgas_fraction,RQ
AMBR2_7,7.91666666666667,475.00000000000017,0.20582758091637002,0.060689155630998796,0.0,0.0,9.518501626487347e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,3.3808578264961056,8.829093697935368e-06,6.47072334336254,0.0030479345762792,0.0003920553884122834,0.0192529939178685,0.129307275184656
AMBR2_7,8.0,480.0,0.205871548314133,0.058858182509494705,0.0,0.0,9.771764264572337e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,3.468971187125626,9.909946227225372e-06,6.47072902820043,0.0033183086545178334,0.0003999617253213617,0.0198971059945316,0.120924464636894
AMBR2_7,8.08333333333333,484.99999999999983,0.205354468079535,0.057036367390244105,0.0003000000000000102,0.0,9.867429365458351e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,0.02929441248695575,3.6083006883145865,8.90805662693474e-06,6.47072119597695,0.0035026075565928664,0.00040829169495166666,0.020211886838936502,0.116033013088508
AMBR2_7,8.16666666666667,490.00000000000017,0.20416558032496201,0.0558580317046682,0.0,0.0,9.623762947811364e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,3.64460040457592,1.054049046407558e-05,6.47060014131103,0.0037287042242843496,0.00041097334904013997,0.0206725149167541,0.105749649016002
AMBR2_7,8.25,495.0,0.204211451342354,0.0538270535211524,0.0,0.0,1.0099088796736344e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,3.8176818078670416,8.84314203122254e-06,6.47064108802509,0.004197397239183367,0.00041622064404918006,0.0214476116338213,0.0993491041863302
AMBR2_7,8.33333333333333,499.99999999999983,0.204256885981674,0.0528604165780508,0.0,0.0,1.0002259987818304e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,3.982687597867337,1.0411460990918004e-05,6.4706407857191,0.004517190914720584,0.00042272176893559833,0.0221399388096674,0.0936799709978537
AMBR2_7,8.41666666666667,505.00000000000017,0.20430408451048002,0.0509130242933199,0.0,0.0,1.03389897253313e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.075079847713668,9.105743983331457e-06,6.47072165669537,0.004882488342748834,0.0004240052707622583,0.022659704159476803,0.086916249293827
AMBR2_7,8.5,510.0,0.20435265046043802,0.0488723147264676,0.0,0.0,1.0611442924968369e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.200135251517141,9.308252648881953e-06,6.4707028174729,0.0053368714680366,0.00042224522137963833,0.0231463768494078,0.079188404884283
AMBR2_7,8.58333333333333,514.9999999999998,0.204402182631991,0.0469276957114651,0.0,0.0,1.0765736445584519e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.3692061917206555,9.148972697881123e-06,6.47063876164533,0.005770191640622383,0.0004213633098127017,0.0236768791350588,0.0730873803135177
AMBR2_7,8.66666666666667,520.0000000000002,0.204452216370915,0.0451994291297862,0.0,0.0,1.0839474953180996e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.517718341888743,9.79038343142625e-06,6.47063914576845,0.00623882836566125,0.00041943455858793334,0.0242211329151355,0.0672843552051426
AMBR2_7,8.75,525.0,0.204503247700823,0.043867492973733296,0.0,0.0,1.102463706287652e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.632667930457899,9.380398095957302e-06,6.4705168007799,0.0066051700496840325,0.00042032935649870837,0.0247981262210939,0.0636736469902829
AMBR2_7,8.83333333333333,529.9999999999998,0.204555817520126,0.0415927185180646,0.0,0.0,1.130610108559849e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.707689521453729,9.54929889744188e-06,6.47054918136703,0.0071730519411430166,0.000412599466539235,0.0252291814522356,0.0575847147006884
AMBR2_7,8.91666666666667,535.0000000000002,0.204608812946107,0.040314994365757,0.0,0.0,1.1385660019783014e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.899263917733303,9.567111885189154e-06,6.47064344977466,0.007576995312833833,0.00041131741202108334,0.0258196035234483,0.0543200654559869
AMBR2_7,9.0,540.0,0.20466283427041798,0.0383459603132755,0.0,0.0,1.15326103714425e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,4.996774357195761,8.610394324833388e-06,6.47059814942554,0.008080370296409466,0.000405191667835485,0.0263070624362493,0.0501804379891504
AMBR2_7,9.08333333333333,544.9999999999998,0.204716612356859,0.0357671932676667,0.0,0.0,1.1468366400152509e-05,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.0818794230702515,8.508198167322116e-06,6.47063987061623,0.008786844444957885,0.00039289524122502334,0.026780072560462803,0.0447387619324234
AMBR2_7,9.16666666666667,550.0000000000002,0.204761023056359,0.035623626103301706,0.0,0.0,9.505237786065137e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.166379969219422,1.8419840233328343e-05,6.4709116540032,0.0093791732787139,0.0003814183581545933,0.0271278291705872,0.0407075496290299
AMBR2_7,9.25,555.0,0.20478917446216702,0.0508743582926203,0.0,0.0,6.288862988488317e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.103546755441504,2.73633064813141e-05,6.47080807138709,0.0069875758484602,0.0004092256866739983,0.0248305591086955,0.0597209035639524
AMBR2_7,9.33333333333333,559.9999999999998,0.20481152086599103,0.0574953031188675,0.0,0.0,5.317884212514176e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.091597975878083,1.3853660490737432e-05,6.47079925806471,0.0056235539480942835,0.0004029826069947567,0.0225274291351701,0.0717258923536483
AMBR2_7,9.41666666666667,565.0000000000002,0.204833814591034,0.0569444747504406,0.0,0.0,5.289836034245584e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.1552536770355735,9.643964823067262e-06,6.47083929714224,0.005835983672231166,0.00037705138164721334,0.0213781443490452,0.0647112421521644
AMBR2_7,9.5,570.0,0.204854812533558,0.0561252185319117,0.0,0.0,5.033374494288229e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.2602564621822125,1.1358737300634681e-05,6.47097222750185,0.00609648004582255,0.0003630394692933417,0.020916094638119703,0.0596018436843011
AMBR2_7,9.58333333333333,574.9999999999998,0.204101919358326,0.0563387295179037,0.00030000000000001363,0.0,4.683110654060166e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,0.010268878083438798,5.242618083968106,1.119375474578549e-05,6.47106727446953,0.006112555109512801,0.0003619099518370083,0.0202834532327143,0.0590680047064782
AMBR2_7,9.66666666666667,580.0000000000002,0.203097627064481,0.0569125790979906,0.0,0.0,4.292710490825656e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.224926463928034,1.2230550452473428e-05,6.47091937978082,0.00614137880548195,0.00035980843150014836,0.0202020714087592,0.0580467841667035
AMBR2_7,9.75,585.0,0.20311471658497002,0.0576337972422615,0.0,0.0,4.235682782680176e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.24857090382292,1.2200284743893293e-05,6.47099954690962,0.006317171259934384,0.000351631553116955,0.0203020141171322,0.0556893208730777
AMBR2_7,9.83333333333333,589.9999999999998,0.203129940361239,0.058089751428114705,0.0,0.0,3.86704402173814e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.329122151653357,1.1585745704915242e-05,6.47108025330232,0.006268168687576383,0.0003521192847742717,0.0202789596112766,0.0561933710719494
AMBR2_7,9.91666666666667,595.0000000000002,0.203142871676247,0.058143326289122596,0.0,0.0,3.3833303261477297e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.368914629821667,1.1134386606821994e-05,6.47099965272011,0.006316807122136367,0.00035115398896784164,0.0202832532854163,0.0556212308829016
AMBR2_7,10.0,600.0,0.20315453911217699,0.0580126406961571,0.0,0.0,3.147960912852153e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.356913855937179,1.1596663520907472e-05,6.47116048404367,0.006479892584724333,0.000347727039171795,0.020270885951622398,0.0536820347790015
AMBR2_7,10.0833333333333,604.999999999998,0.203163390170295,0.0585997994094881,0.0,0.0,2.5621398541009913e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.4891849571278275,1.129072978849141e-05,6.47113648340518,0.006486380377456284,0.0003503507196409884,0.0204331264360061,0.0540263316381
AMBR2_7,10.1666666666667,610.000000000002,0.20317018347150098,0.0586649175174202,0.0,0.0,2.1687362139382504e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.478515339668034,1.1700129156478777e-05,6.47130498074473,0.006538685179554816,0.00035130466420859663,0.0205589384022832,0.0537363150558854
AMBR2_7,10.25,615.0,0.203174568669693,0.0589154387556327,0.0,0.0,1.6827335419866922e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.48458780630227,1.1663231890923945e-05,6.47137821455141,0.0065683892160391,0.00035259580022231,0.020664804189851803,0.0536951103667462
AMBR2_7,10.3333333333333,619.999999999998,0.203175937581522,0.0590940069487083,0.0,0.0,1.0589593116524191e-06,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.59709165653441,1.115162095943165e-05,6.47127763241475,0.0066414939107228,0.0003521751622267133,0.0207222409913915,0.0530415590502957
AMBR2_7,10.4166666666667,625.000000000002,0.203176212793215,0.0594187413878018,0.0,0.0,8.370271363612935e-07,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.554732699593199,1.281528620344681e-05,6.47195909787219,0.006725488284057783,0.0003510325195131417,0.020771384206003097,0.0521994922776149
AMBR2_7,10.5,630.0,0.20317218098113,0.0619514290779791,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.6158061534316195,1.3464282313367696e-05,6.4723669990507,0.00638193075187925,0.0003562287735071584,0.0206446268453285,0.0558258106664262
AMBR2_7,10.5833333333333,634.999999999998,0.203168095123653,0.0630461718307664,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.618975903044184,1.23646221652625e-05,6.47336332612565,0.00627953601831775,0.00035592324232236667,0.0205043945933837,0.0567153147184633
AMBR2_7,10.6666666666667,640.000000000002,0.203163985978113,0.0639312683620511,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.66190538783133,1.2171520957051655e-05,6.47455934817308,0.0062938574786743666,0.0003541525154274767,0.0204200673784942,0.0562722552592508
AMBR2_7,10.75,645.0,0.203159868938665,0.0642795151235127,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.726643329687917,1.160710498419911e-05,6.4750708710623,0.006189098423070016,0.00035357046467299495,0.020259151749875703,0.0571518347849831
AMBR2_7,10.8333333333333,649.999999999998,0.203155760041208,0.064828684735688,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.71613366720009,1.1335653256889999e-05,6.47504968639496,0.006228056794783584,0.0003525074245766233,0.0202466819871262,0.0566183361030805
AMBR2_7,10.9166666666667,655.000000000002,0.203151646540884,0.06548958106208301,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.7716609030659844,1.7071491702344473e-05,6.47554848592119,0.0063155932310326336,0.00034887624708772834,0.020136735513464798,0.0552513822525984
AMBR2_7,11.0,660.0,0.203147332746404,0.09289007052203099,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.663205688158157,5.056461040305751e-05,6.5037999849987,0.0036323238702666164,0.000346566770649955,0.0174082713291633,0.111688521058114
AMBR2_7,11.0833333333333,664.999999999998,0.202345057659289,0.104966416373484,0.0003000000000001228,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,0.0,5.6582761672107305,2.593915314072008e-05,6.52985510779424,0.0016271386519623049,0.00028757100188437333,0.0121975736994734,0.167874048661535
AMBR2_7,11.1666666666667,670.000000000002,0.20134311845848502,0.105012233610466,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.670289670865931,2.2460440101178257e-05,6.54898803320155,0.0017649000486155,0.00024279585142716835,0.0092518612039127,0.11163742931911
AMBR2_7,11.25,675.0,0.20133801581545402,0.10497339294351199,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.690797497741924,2.1931103897691148e-05,6.56421260276245,0.0019907333612950665,0.00017030334133119832,0.00783800372981114,0.0855857467243063
AMBR2_7,11.3333333333333,679.999999999998,0.201332924854022,0.104986192475975,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.70282126357599,2.18739905605548e-05,6.57727029870778,0.00196301395215615,0.00015166644340867301,0.006978041080342719,0.0773393353482526
AMBR2_7,11.4166666666667,685.000000000002,0.201327847314329,0.10501163570873599,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.65378840103544,2.5888419142003898e-05,6.5884675701596,0.00205218055693245,0.00014001691904683435,0.0064717189951846495,0.0682439140282639
AMBR2_7,11.5,690.0,0.20132591746741,0.105031624484905,0.0,7.22336093300309e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.683441323371733,2.9884800911160283e-05,6.59834905958325,0.0020819436525460334,0.00012730852438297665,0.005894286731899279,0.0611549443138367
AMBR2_7,11.5833333333333,694.999999999998,0.201360834497533,0.105017051071524,0.0,8.034336351211292e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.72123359507458,2.916903823978347e-05,6.60036243319784,0.0020305116936287166,0.00011993363946850033,0.00554202536950782,0.0590944630439563
AMBR2_7,11.6666666666667,700.000000000002,0.201377367875429,0.104988000500955,0.0,4.253058761960498e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.749080039274303,3.0313153442132084e-05,6.59996271387734,0.002101388950579934,0.00011533868327497284,0.0053514557164390094,0.0548926042745962
AMBR2_7,11.75,705.0,0.20138970652257102,0.104993954116233,0.0,3.4766082546794606e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.734778595663223,2.956426489373833e-05,6.60020159299779,0.0021078438569828,0.00011332552492198816,0.005260586227208481,0.0537933489116389
AMBR2_7,11.8333333333333,709.999999999998,0.201402976338297,0.10503079765781201,0.0,3.6782686526014753e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.772018968382676,2.9038799558101628e-05,6.60006367071535,0.0020930000126251833,0.00011449561686482285,0.00530940662723005,0.054715172758924
AMBR2_7,11.9166666666667,715.000000000002,0.201415123077581,0.105017141267543,0.0,3.4253810552991867e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.789830879263918,2.8139463359671178e-05,6.6000458860198,0.0021518620317678666,0.00011620399458236883,0.0054035665916053,0.0540020608031676
AMBR2_7,12.0,720.0,0.201427124088086,0.104989162196018,0.0,3.4174889934394103e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.776486330131952,2.714210333073095e-05,6.59988547706344,0.0021203065649805166,0.0001198543163458775,0.00556603697818716,0.0565843054978568
AMBR2_7,12.0833333333333,724.999999999998,0.20143535338025298,0.10497219634184199,0.0,2.5795684600170688e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.836491707387509,2.6041359192124164e-05,6.59745182278783,0.002157823274035333,0.000124581737899368,0.0057956598913829005,0.057732879603677
AMBR2_7,12.1666666666667,730.000000000002,0.20011479188539802,0.104974459707785,0.001399999999998854,2.8435108815116722e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.798390660733126,2.497017494322868e-05,6.60005272607386,0.00221372669050415,0.00013106111352131032,0.00603769798185742,0.0593309396357573
AMBR2_7,12.25,735.0,0.19416902098868702,0.105001395607366,0.0,4.780897866853942e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.788850278964077,2.377852033247315e-05,6.59959186530126,0.0022723996730699835,0.000137347881308229,0.00608710470220629,0.062269464366378
AMBR2_7,12.3333333333333,739.999999999998,0.194183526894532,0.105022674070085,0.0,3.909619085459594e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.767054498631487,2.8452520585704547e-05,6.60021061155176,0.00227639920402765,0.00014268080536056798,0.00640288299225308,0.0626839923579448
AMBR2_7,12.4166666666667,745.000000000002,0.194195033993263,0.104972214858318,0.0,3.2946080581893195e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.740039258979095,3.73032883901934e-05,6.60014096026063,0.0022921427173177833,0.000119604495163669,0.00537913542067641,0.0521827721229378
AMBR2_7,12.5,750.0,0.194201863473704,0.105035151838664,0.0,2.331353506796962e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.709337454404264,3.909222026635878e-05,6.59981895893041,0.002215678019788783,9.417981707064834e-05,0.00422452895394408,0.0425631694171924
AMBR2_7,12.5833333333333,754.999999999998,0.194204667410113,0.10497481406174,0.0,1.5656234101126123e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.711671503955902,4.072468565812882e-05,6.59987887249086,0.0022804544275960834,7.442345013906266e-05,0.0033522517265095904,0.0326444825192997
AMBR2_7,12.6666666666667,760.000000000002,0.193066507506426,0.105004607610206,0.00029999999999975446,1.2366755072470072e-06,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,0.0002220297963986767,5.705971944526323,4.1172412331323394e-05,6.5995107191861,0.0023218413870705334,6.3931997941419e-05,0.00265175774431519,0.0265697504514255
AMBR2_7,12.75,765.0,0.192409463164837,0.10499579985850199,0.0,5.063100034442176e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.724512052946695,4.171632400286756e-05,6.59984355760686,0.0022830684036087338,5.545887033477567e-05,0.0022882866596134997,0.0229709658648521
AMBR2_7,12.8333333333333,769.999999999998,0.19240879443776798,0.10500364737854799,0.0,8.869365079543355e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.622748495680507,4.207256759206056e-05,6.59996321657783,0.0023027363879231165,4.517815448837484e-05,0.0020186887201289498,0.01962258750188
AMBR2_7,12.9166666666667,775.000000000002,0.19240619239926499,0.105015387113822,0.0,4.598605499236418e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.682700674699765,4.257868172264646e-05,6.59947784272813,0.00225106673634795,4.0416379173267336e-05,0.0018019997269153102,0.0179570797829952
AMBR2_7,13.0,780.0,0.192401173994903,0.104992493653311,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.668928971004076,4.287513065925042e-05,6.59959650739447,0.0022890039246674,3.6713378881905666e-05,0.0016403728220389599,0.0160423484710677
AMBR2_7,13.0833333333333,784.999999999998,0.192396167848457,0.10502822168527401,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.675193772883403,4.317556651669681e-05,6.59921122811521,0.0023195147582740837,3.426293579426316e-05,0.00153266888427597,0.0147722609087372
AMBR2_7,13.1666666666667,790.000000000002,0.192391153363805,0.105013912244249,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.659355962912897,4.342259768942521e-05,6.59932111466382,0.0022382732621998333,3.26193083206995e-05,0.0014536284373728,0.014579987347904
AMBR2_7,13.25,795.0,0.192386138867966,0.10501965110237,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.702308330815731,4.366580097026875e-05,6.59966198157492,0.0022992415220326507,3.11085311637215e-05,0.001390301258273,0.0135309140469184
AMBR2_7,13.3333333333333,799.999999999998,0.192381130773602,0.105020331721506,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.70053527832961,4.3805067608584846e-05,6.59987945793292,0.0022839974749487664,2.9876350671389164e-05,0.0013343214960152,0.0130879495365911
AMBR2_7,13.4166666666667,805.000000000002,0.19237878938407899,0.104994537739848,0.0,5.487502410815585e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.659620585342178,4.405556972796587e-05,6.59962693849617,0.002268409510756517,2.8930091465605166e-05,0.00129147176229718,0.0127614278816698
AMBR2_7,13.5,810.0,0.192374479499941,0.10499163988121801,0.0,1.251885589180614e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.659618963965683,4.43699475164453e-05,6.59899997711182,0.0023343968487351,2.8258981687134e-05,0.0012653607488725099,0.0121056950076217
AMBR2_7,13.5833333333333,814.999999999998,0.192369473747378,0.10499060276027601,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.6860441050736785,4.4477381523088175e-05,6.59904038074285,0.00225748011983925,2.7352652200004166e-05,0.00122062943358691,0.0121216415283871
AMBR2_7,13.6666666666667,820.000000000002,0.192364463224052,0.104976783027329,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.649363663032908,4.483923625371039e-05,6.59904031672849,0.002308410521749617,2.6591861865927164e-05,0.0011895562831505501,0.0115201312798523
AMBR2_7,13.75,825.0,0.192359457588575,0.104989440725595,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.710024204179077,4.509017059994009e-05,6.59895971523684,0.0022632274354776835,2.596574353426417e-05,0.00115902572654194,0.0114792785162203
AMBR2_7,13.8333333333333,829.999999999998,0.192354444720028,0.105030116234434,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.710847137360216,4.5276213018411976e-05,6.59899997711182,0.0022986399596652335,2.5189863050955503e-05,0.00112600556959774,0.0109599093612554
AMBR2_7,13.9166666666667,835.000000000002,0.19234944132630802,0.105002052060263,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.719266378205405,4.5474625517716595e-05,6.59899997711182,0.00231785328951125,2.4390716611467498e-05,0.00109110842098416,0.010524058818268
AMBR2_7,14.0,840.0,0.19234442799924098,0.105009934844354,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.693227149236291,4.568699499205172e-05,6.5990002348863,0.0022457534978894173,2.3827065891962667e-05,0.0010624681809024,0.0106140443396363
AMBR2_7,14.0833333333333,844.999999999998,0.19162465487288402,0.105014432963425,0.0003000000000001228,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,0.0,5.689987781771859,4.5623072317059574e-05,6.59887946955123,0.0023110216938305836,2.31762544001375e-05,0.00100339664585507,0.010045746511808
AMBR2_7,14.1666666666667,850.000000000002,0.190540413222335,0.10499621441189701,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.700136135203134,4.561953176244709e-05,6.59904022421536,0.00228301689625315,2.2907274150621166e-05,0.000979862568186223,0.0101029548965306
AMBR2_7,14.25,855.0,0.190535395971431,0.10498420440964801,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.700770614807788,4.584925394995868e-05,6.59916101305304,0.0022819141350005167,2.19794471522395e-05,0.000971945658261508,0.0096335107227064
AMBR2_7,14.3333333333333,859.999999999998,0.190530387792539,0.10496675107411199,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.718613970413318,4.601778987019915e-05,6.59924134078686,0.00229730496310545,2.1489785585836e-05,0.000950920024635674,0.0093586296196058
AMBR2_7,14.4166666666667,865.000000000002,0.19052536815372698,0.104997667254269,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.6837918100303835,4.614722036869309e-05,6.59946922291593,0.0022397599750080166,2.0980006888682837e-05,0.000925807019372675,0.0093702395812782
AMBR2_7,14.5,870.0,0.190520355703656,0.104972979337987,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.697494432167065,4.630084299999342e-05,6.59979883283349,0.0023133501930771836,2.0334885371268e-05,0.0009006674131816191,0.0087906891243333
AMBR2_7,14.5833333333333,874.999999999998,0.19051534052334798,0.10502216526491,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.712736505872506,4.6457761544171575e-05,6.59979876757439,0.0022355928472498165,2.0010260314859e-05,0.0008827815794575921,0.0089546522761267
AMBR2_7,14.6666666666667,880.000000000002,0.190510323126945,0.10498321516128,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.745902941740655,4.6630612645046916e-05,6.59999990463257,0.0023019060652492837,1.9506101418040167e-05,0.000863123283976457,0.0084744875713145
AMBR2_7,14.75,885.0,0.190505315270457,0.104994200347132,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.76540476626062,4.674209727982676e-05,6.59999990463257,0.0022701253693835836,1.9105667560955835e-05,0.000844285829056743,0.0084220139764256
AMBR2_7,14.8333333333333,889.999999999998,0.19050061583129801,0.105012855932109,0.0,7.650901819803236e-08,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.720590595691451,4.6866933417941676e-05,6.60003991520975,0.002266542508272783,1.8741682118096665e-05,0.0008279155585891359,0.0082697333016059
AMBR2_7,14.9166666666667,895.000000000002,0.190498320274305,0.104976787305597,0.0,5.312045818015237e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.678566936244729,4.706027268576489e-05,6.59995990522407,0.002293715817110833,1.8377937271051167e-05,0.000813028938477397,0.008012751467058
AMBR2_7,15.0,900.0,0.190493298830539,0.10500172278418,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.6847559532893115,4.716499000929786e-05,6.59991949484687,0.0022060664374137836,1.7990383571793497e-05,0.000792732715094024,0.0081577024742551
AMBR2_7,15.0833333333333,904.999999999998,0.190488277362762,0.10501154375579899,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.690522277117129,4.726073540812422e-05,6.59951853585934,0.0022684328413782335,1.7533398287567335e-05,0.000774529630291097,0.007729616779688
AMBR2_7,15.1666666666667,910.000000000002,0.190483257820985,0.105014497273268,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.706427883946091,4.7416606262844995e-05,6.59979963358228,0.0022197612420317165,1.7236725315929668e-05,0.0007596855001458589,0.0077716741465104
AMBR2_7,15.25,915.0,0.190478521178231,0.105009816363539,0.0,7.208931143403883e-08,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.732952657563796,4.753121334144237e-05,6.59989162155825,0.0022444917797247166,1.6898108644700502e-05,0.0007457453164415829,0.007529499053948
AMBR2_7,15.3333333333333,919.999999999998,0.190476552116148,0.104992860005477,0.0,5.979538885662499e-07,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.711177548441751,4.758922997385296e-05,6.5991409914535,0.0022313646296147336,1.6523435970009484e-05,0.00072886675811961,0.0074118871329693
AMBR2_7,15.4166666666667,925.000000000002,0.19047152958565,0.10499658856748999,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.694668520359712,4.7684844796559265e-05,6.59940220119075,0.0022107867789349337,1.625313420647727e-05,0.00071619952394625,0.0073535709510268
AMBR2_7,15.5,930.0,0.190466507900099,0.105000302501466,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,,5.6863266096912355,4.778411914946706e-05,6.59941475773025,0.0022615790289041834,1.5858742546841065e-05,0.0007005030248879659,0.007012424226308
AMBR2_7,15.5833333333333,934.999999999998,0.189977286047982,0.10504972484516299,0.0003000000000001228,0.0,0.0,0.04267000000000001,0.055507449099669176,6.5,0.2,0.0,5.751958466216784,4.772578157353844e-05,6.5995849748192,0.00217551371722475,1.5596442085539835e-05,0.000675419524541067,0.0071678444189343
